method,scope,repeat,fold,auc,bce,f1,balanced_accuracy,selected_encoder_epoch,selected_classifier_epoch,selected_dsls_epoch,selected_csda_epoch,selected_icdm_epoch,threshold_hc,dsls_singular1,dsls_singular2,dsls_singular3,dsls_shared_energy_fraction,dsls_asd_score_mean,dsls_asd_score_std,dsls_hc_score_mean,dsls_hc_score_std,dsls_std_floor,dsls_parameter_l2,dsls_mean_abs_delta,csda_num_sites,csda_cross_site_positive_pairs,csda_cross_site_same_y_cos,csda_same_site_same_y_cos,csda_opposite_y_cos,csda_site_retrieval_accuracy,csda_profile_std_floor,csda_projection_l2,csda_head_l2,csda_mean_abs_delta,icdm_mean_abs_roi_prompt,icdm_mean_abs_edge_log_gate,icdm_mean_edge_factor,icdm_std_edge_factor,icdm_factor_min,icdm_factor_max,icdm_fraction_gt1,icdm_mean_abs_fc_change,icdm_down_l2,icdm_up_l2,task_seconds,n_test,status
dsls,internal_fold,4,2,0.7080745341614907,0.6140452089507948,0.651685393258427,0.6485507246376812,46.0,47.0,149.0,nan,nan,0.42006075382232666,779.1405029296875,654.4876708984375,596.2273559570312,0.04707169905304909,0.2277621179819107,1.338465690612793,6.252533353290346e-07,0.9999830722808838,0.019997754693031312,2.435802459716797,0.22930166125297546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,527.7570977210999,88,PASS
csda,internal_fold,4,2,0.703416149068323,0.6196168679494557,0.7000000000000001,0.6542443064182195,46.0,47.0,nan,93.0,nan,0.48176446557044983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206498.0,0.058719903230667114,0.07310865074396133,-0.04830126836895943,0.34272995591163635,0.0013958766125142575,8.011882781982422,0.6164150238037109,0.16359452903270721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,527.7570977210999,88,PASS
icdm,internal_fold,4,2,0.7256728778467909,0.6007537194213923,0.7000000000000001,0.6542443064182195,46.0,47.0,nan,nan,13.0,0.49303606152534485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00984368845820427,0.009819014929234982,1.0099016427993774,0.012133552692830563,0.9606842994689941,1.0854371786117554,0.9724641442298889,0.0018652348080649972,5.787929534912109,1.0293062925338745,527.7570977210999,88,PASS
baseline,internal_fold,4,3,0.7380952380952381,0.6168689581668128,0.6024096385542168,0.6288819875776397,45.0,28.0,nan,nan,nan,0.351807177066803,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,684.5140051841736,88,PASS
dsls,internal_fold,4,3,0.7365424430641823,0.6160332734576616,0.5925925925925927,0.6299171842650104,45.0,28.0,62.0,nan,nan,0.3313538432121277,712.5869750976562,651.5360717773438,563.748779296875,0.04269801080226898,-0.552559494972229,1.3598076105117798,4.3371622382437636e-07,0.999984085559845,0.021443428099155427,2.358386993408203,0.09292404353618622,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,684.5140051841736,88,PASS
csda,internal_fold,4,3,0.7241200828157349,0.628167429165093,0.6593406593406593,0.6475155279503106,45.0,28.0,nan,121.0,nan,0.4010111689567566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206906.0,0.08565536886453629,0.09342928975820541,-0.072135791182518,0.38872402906417847,0.0014826095663011075,8.179228782653809,0.8654357194900513,0.2674279808998108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,684.5140051841736,88,PASS
icdm,internal_fold,4,3,0.7375776397515528,0.6191182810217943,0.6190476190476191,0.639751552795031,45.0,28.0,nan,nan,23.0,0.34976932406425476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.022406738251447678,0.02226385846734047,1.0227396488189697,0.023414371535182,0.9090492129325867,1.1050336360931396,0.9887406229972839,0.004470128566026688,6.048996925354004,1.8136019706726074,684.5140051841736,88,PASS
baseline,internal_fold,4,4,0.7484472049689441,0.6067790828749946,0.43750000000000006,0.6045548654244306,43.0,29.0,nan,nan,nan,0.3054954707622528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,231.04663610458374,88,PASS
dsls,internal_fold,4,4,0.7484472049689441,0.6067790828869106,0.43750000000000006,0.6045548654244306,43.0,29.0,0.0,nan,nan,0.3054954707622528,761.369384765625,677.1720581054688,630.2349853515625,0.04935349524021149,-0.09518754482269287,1.320572853088379,2.0043707138484024e-07,0.9999831318855286,0.019904433190822603,2.1018686294555664,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,231.04663610458374,88,PASS
csda,internal_fold,4,4,0.75,0.6064663742237619,0.43750000000000006,0.6045548654244306,43.0,29.0,nan,10.0,nan,0.30190420150756836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,206232.0,0.008538568392395973,0.04146812483668327,0.004160849377512932,0.18397626280784607,0.0012698180973529816,7.78524923324585,0.05705800652503967,0.011734741739928722,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,231.04663610458374,88,PASS
icdm,internal_fold,4,4,0.7484472049689441,0.6067790828869106,0.43750000000000006,0.6045548654244306,43.0,29.0,nan,nan,0.0,0.3054954707622528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.537039756774902,0.0,231.04663610458374,88,PASS
baseline,internal_fold,4,5,0.6569797612869746,0.6544179319894976,0.608695652173913,0.5905552672548002,44.0,38.0,nan,nan,nan,0.4816226661205292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,602.2045383453369,88,PASS
dsls,internal_fold,4,5,0.6559418785677219,0.6683173079507481,0.6236559139784946,0.6011935651271406,44.0,38.0,134.0,nan,nan,0.5008987784385681,757.462646484375,669.7855224609375,503.827392578125,0.04359498620033264,0.300115168094635,1.4235506057739258,-1.3838807433330658e-07,0.9999838471412659,0.019457124173641205,2.379823923110962,0.1735415756702423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,602.2045383453369,88,PASS
csda,internal_fold,4,5,0.6585365853658537,0.6547121067033032,0.608695652173913,0.5905552672548002,44.0,38.0,nan,29.0,nan,0.46714746952056885,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206592.0,0.012723581865429878,0.028858857229351997,-0.0036668700631707907,0.20178040862083435,0.0013313333503901959,7.827986717224121,0.15705369412899017,0.02773718349635601,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,602.2045383453369,88,PASS
icdm,internal_fold,4,5,0.6569797612869746,0.6583321098529565,0.608695652173913,0.5905552672548002,44.0,38.0,nan,nan,46.0,0.48023244738578796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08083004504442215,0.08075862377882004,1.0843411684036255,0.02398676984012127,0.9278011322021484,1.1051700115203857,0.994259774684906,0.014212865382432938,6.974979877471924,3.811150074005127,602.2045383453369,88,PASS
baseline,internal_fold,4,6,0.7654385054488844,0.5763607844200421,0.7070707070707072,0.6650233523611832,47.0,23.0,nan,nan,nan,0.4866681396961212,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.51395988464355,88,PASS
dsls,internal_fold,4,6,0.7654385054488844,0.576360781248427,0.7070707070707072,0.6650233523611832,47.0,23.0,0.0,nan,nan,0.4866681396961212,775.8289794921875,676.3877563476562,612.2894897460938,0.047824207693338394,-0.14513039588928223,1.3357244729995728,3.6000955105919275e-07,0.9999833106994629,0.019447711110115052,2.059356689453125,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.51395988464355,88,PASS
csda,internal_fold,4,6,0.736377789309808,0.5901796129548793,0.6881720430107526,0.6696938245978205,47.0,23.0,nan,141.0,nan,0.4642358422279358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,206580.0,0.10168592631816864,0.1121230348944664,-0.09025617688894272,0.3902077078819275,0.0013814770616590978,8.182268142700195,1.0240890979766846,0.34684380888938904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,450.51395988464355,88,PASS
icdm,internal_fold,4,6,0.7649195640892579,0.5718596092229044,0.7070707070707072,0.6650233523611832,47.0,23.0,nan,nan,149.0,0.48522427678108215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09675527364015579,0.09587463736534119,1.1006062030792236,0.013915925286710262,0.9048395156860352,1.1051709651947021,0.998129665851593,0.01695559173822403,8.95150375366211,6.520491600036621,450.51395988464355,88,PASS
baseline,internal_fold,4,7,0.737934613388687,0.6044186330236931,0.6666666666666666,0.6331084587441619,50.0,16.0,nan,nan,nan,0.5013367533683777,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,533.2784440517426,88,PASS
